from,quantity_from,to,quantity_to,account_name,date,id
,0,usd,4000,test,1567699081,3767
usd,4000,bitcoin,1,test,1567699081,3768
,0,usd,4000,test,1567697081,3769
usd,4000,bitcoin,1,test,1567697081,3770
,0,usd,4000,test,1567695081,3771
usd,4000,bitcoin,1,test,1567695081,3772
,0,usd,4000,test,1567693081,3773
usd,4000,bitcoin,1,test,1567693081,3774
,0,usd,4000,test,1567691081,3775
usd,4000,bitcoin,1,test,1567691081,3776
,0,usd,4000,test,1567689081,3777
usd,4000,bitcoin,1,test,1567689081,3778
,0,usd,4000,test,1567687081,3779
usd,4000,bitcoin,1,test,1567687081,3780
,0,usd,4000,test,1567685081,3781
usd,4000,bitcoin,1,test,1567685081,3782
,0,usd,4000,test,1567683081,3783
usd,4000,bitcoin,1,test,1567683081,3784
,0,usd,4000,test,1567681081,3785
usd,4000,bitcoin,1,test,1567681081,3786
,0,usd,4000,test,1567679081,3787
usd,4000,bitcoin,1,test,1567679081,3788
,0,usd,4000,test,1567677081,3789
usd,4000,bitcoin,1,test,1567677081,3790
,0,usd,4000,test,1567675081,3791
usd,4000,bitcoin,1,test,1567675081,3792
,0,usd,4000,test,1567673081,3793
usd,4000,bitcoin,1,test,1567673081,3794
,0,usd,4000,test,1567671081,3795
usd,4000,bitcoin,1,test,1567671081,3796
,0,usd,4000,test,1567669081,3797
usd,4000,bitcoin,1,test,1567669081,3798
,0,usd,4000,test,1567667081,3799
usd,4000,bitcoin,1,test,1567667081,3800
,0,usd,4000,test,1567665081,3801
usd,4000,bitcoin,1,test,1567665081,3802
,0,usd,4000,test,1567663081,3803
usd,4000,bitcoin,1,test,1567663081,3804
,0,usd,4000,test,1567661081,3805
usd,4000,bitcoin,1,test,1567661081,3806
,0,usd,4000,test,1567659081,3807
usd,4000,bitcoin,1,test,1567659081,3808
,0,usd,4000,test,1567657081,3809
usd,4000,bitcoin,1,test,1567657081,3810
,0,usd,4000,test,1567655081,3811
usd,4000,bitcoin,1,test,1567655081,3812
,0,usd,4000,test,1567653081,3813
usd,4000,bitcoin,1,test,1567653081,3814
,0,usd,4000,test,1567651081,3815
usd,4000,bitcoin,1,test,1567651081,3816
,0,usd,4000,test,1567649081,3817
usd,4000,bitcoin,1,test,1567649081,3818
,0,usd,4000,test,1567647081,3819
usd,4000,bitcoin,1,test,1567647081,3820
,0,usd,4000,test,1567645081,3821
usd,4000,bitcoin,1,test,1567645081,3822
,0,usd,4000,test,1567643081,3823
usd,4000,bitcoin,1,test,1567643081,3824
,0,usd,4000,test,1567641081,3825
usd,4000,bitcoin,1,test,1567641081,3826
,0,usd,4000,test,1567639081,3827
usd,4000,bitcoin,1,test,1567639081,3828
,0,usd,4000,test,1567637081,3829
usd,4000,bitcoin,1,test,1567637081,3830
,0,usd,4000,test,1567635081,3831
usd,4000,bitcoin,1,test,1567635081,3832
,0,usd,4000,test,1567633081,3833
usd,4000,bitcoin,1,test,1567633081,3834
,0,usd,4000,test,1567631081,3835
usd,4000,bitcoin,1,test,1567631081,3836
,0,usd,4000,test,1567629081,3837
usd,4000,bitcoin,1,test,1567629081,3838
,0,usd,4000,test,1567627081,3839
usd,4000,bitcoin,1,test,1567627081,3840
,0,usd,4000,test,1567625081,3841
usd,4000,bitcoin,1,test,1567625081,3842
,0,usd,4000,test,1567623081,3843
usd,4000,bitcoin,1,test,1567623081,3844
,0,usd,4000,test,1567621081,3845
usd,4000,bitcoin,1,test,1567621081,3846
,0,usd,4000,test,1567619081,3847
usd,4000,bitcoin,1,test,1567619081,3848
,0,usd,4000,test,1567617081,3849
usd,4000,bitcoin,1,test,1567617081,3850
,0,usd,4000,test,1567615081,3851
usd,4000,bitcoin,1,test,1567615081,3852
,0,usd,4000,test,1567613081,3853
usd,4000,bitcoin,1,test,1567613081,3854
,0,usd,4000,test,1567611081,3855
usd,4000,bitcoin,1,test,1567611081,3856
,0,usd,4000,test,1567609081,3857
usd,4000,bitcoin,1,test,1567609081,3858
,0,usd,4000,test,1567607081,3859
usd,4000,bitcoin,1,test,1567607081,3860
,0,usd,4000,test,1567605081,3861
usd,4000,bitcoin,1,test,1567605081,3862
,0,usd,4000,test,1567603081,3863
usd,4000,bitcoin,1,test,1567603081,3864
,0,usd,4000,test,1567601081,3865
usd,4000,bitcoin,1,test,1567601081,3866
,0,usd,4000,test,1567599081,3867
usd,4000,bitcoin,1,test,1567599081,3868
,0,usd,4000,test,1567597081,3869
usd,4000,bitcoin,1,test,1567597081,3870
,0,usd,4000,test,1567595081,3871
usd,4000,bitcoin,1,test,1567595081,3872
,0,usd,4000,test,1567593081,3873
usd,4000,bitcoin,1,test,1567593081,3874
,0,usd,4000,test,1567591081,3875
usd,4000,bitcoin,1,test,1567591081,3876
,0,usd,4000,test,1567589081,3877
usd,4000,bitcoin,1,test,1567589081,3878
,0,usd,4000,test,1567587081,3879
usd,4000,bitcoin,1,test,1567587081,3880
,0,usd,4000,test,1567585081,3881
usd,4000,bitcoin,1,test,1567585081,3882
,0,usd,4000,test,1567583081,3883
usd,4000,bitcoin,1,test,1567583081,3884
,0,usd,4000,test,1567581081,3885
usd,4000,bitcoin,1,test,1567581081,3886
,0,usd,4000,test,1567579081,3887
usd,4000,bitcoin,1,test,1567579081,3888
,0,usd,4000,test,1567577081,3889
usd,4000,bitcoin,1,test,1567577081,3890
,0,usd,4000,test,1567575081,3891
usd,4000,bitcoin,1,test,1567575081,3892
,0,usd,4000,test,1567573081,3893
usd,4000,bitcoin,1,test,1567573081,3894
,0,usd,4000,test,1567571081,3895
usd,4000,bitcoin,1,test,1567571081,3896
,0,usd,4000,test,1567569081,3897
usd,4000,bitcoin,1,test,1567569081,3898
,0,usd,4000,test,1567567081,3899
usd,4000,bitcoin,1,test,1567567081,3900
,0,usd,4000,test,1567565081,3901
usd,4000,bitcoin,1,test,1567565081,3902
,0,usd,4000,test,1567563081,3903
usd,4000,bitcoin,1,test,1567563081,3904
,0,usd,4000,test,1567561081,3905
usd,4000,bitcoin,1,test,1567561081,3906
,0,usd,4000,test,1567559081,3907
usd,4000,bitcoin,1,test,1567559081,3908
,0,usd,4000,test,1567557081,3909
usd,4000,bitcoin,1,test,1567557081,3910
,0,usd,4000,test,1567555081,3911
usd,4000,bitcoin,1,test,1567555081,3912
,0,usd,4000,test,1567553081,3913
usd,4000,bitcoin,1,test,1567553081,3914
,0,usd,4000,test,1567551081,3915
usd,4000,bitcoin,1,test,1567551081,3916
,0,usd,4000,test,1567549081,3917
usd,4000,bitcoin,1,test,1567549081,3918
,0,usd,4000,test,1567547081,3919
usd,4000,bitcoin,1,test,1567547081,3920
,0,usd,4000,test,1567545081,3921
usd,4000,bitcoin,1,test,1567545081,3922
,0,usd,4000,test,1567543081,3923
usd,4000,bitcoin,1,test,1567543081,3924
,0,usd,4000,test,1567541081,3925
usd,4000,bitcoin,1,test,1567541081,3926
,0,usd,4000,test,1567539081,3927
usd,4000,bitcoin,1,test,1567539081,3928
,0,usd,4000,test,1567537081,3929
usd,4000,bitcoin,1,test,1567537081,3930
,0,usd,4000,test,1567535081,3931
usd,4000,bitcoin,1,test,1567535081,3932
,0,usd,4000,test,1567533081,3933
usd,4000,bitcoin,1,test,1567533081,3934
,0,usd,4000,test,1567531081,3935
usd,4000,bitcoin,1,test,1567531081,3936
,0,usd,4000,test,1567529081,3937
usd,4000,bitcoin,1,test,1567529081,3938
,0,usd,4000,test,1567527081,3939
usd,4000,bitcoin,1,test,1567527081,3940
,0,usd,4000,test,1567525081,3941
usd,4000,bitcoin,1,test,1567525081,3942
,0,usd,4000,test,1567523081,3943
usd,4000,bitcoin,1,test,1567523081,3944
,0,usd,4000,test,1567521081,3945
usd,4000,bitcoin,1,test,1567521081,3946
,0,usd,4000,test,1567519081,3947
usd,4000,bitcoin,1,test,1567519081,3948
,0,usd,4000,test,1567517081,3949
usd,4000,bitcoin,1,test,1567517081,3950
,0,usd,4000,test,1567515081,3951
usd,4000,bitcoin,1,test,1567515081,3952
,0,usd,4000,test,1567513081,3953
usd,4000,bitcoin,1,test,1567513081,3954
,0,usd,4000,test,1567511081,3955
usd,4000,bitcoin,1,test,1567511081,3956
,0,usd,4000,test,1567509081,3957
usd,4000,bitcoin,1,test,1567509081,3958
,0,usd,4000,test,1567507081,3959
usd,4000,bitcoin,1,test,1567507081,3960
,0,usd,4000,test,1567505081,3961
usd,4000,bitcoin,1,test,1567505081,3962
,0,usd,4000,test,1567503081,3963
usd,4000,bitcoin,1,test,1567503081,3964
,0,usd,4000,test,1567501081,3965
usd,4000,bitcoin,1,test,1567501081,3966
,0,usd,4000,test,1567499081,3967
usd,4000,bitcoin,1,test,1567499081,3968
,0,usd,4000,test,1567497081,3969
usd,4000,bitcoin,1,test,1567497081,3970
,0,usd,4000,test,1567495081,3971
usd,4000,bitcoin,1,test,1567495081,3972
,0,usd,4000,test,1567493081,3973
usd,4000,bitcoin,1,test,1567493081,3974
,0,usd,4000,test,1567491081,3975
usd,4000,bitcoin,1,test,1567491081,3976
,0,usd,4000,test,1567489081,3977
usd,4000,bitcoin,1,test,1567489081,3978
,0,usd,4000,test,1567487081,3979
usd,4000,bitcoin,1,test,1567487081,3980
,0,usd,4000,test,1567485081,3981
usd,4000,bitcoin,1,test,1567485081,3982
,0,usd,4000,test,1567483081,3983
usd,4000,bitcoin,1,test,1567483081,3984
,0,usd,4000,test,1567481081,3985
usd,4000,bitcoin,1,test,1567481081,3986
,0,usd,4000,test,1567479081,3987
usd,4000,bitcoin,1,test,1567479081,3988
,0,usd,4000,test,1567477081,3989
usd,4000,bitcoin,1,test,1567477081,3990
,0,usd,4000,test,1567475081,3991
usd,4000,bitcoin,1,test,1567475081,3992
,0,usd,4000,test,1567473081,3993
usd,4000,bitcoin,1,test,1567473081,3994
,0,usd,4000,test,1567471081,3995
usd,4000,bitcoin,1,test,1567471081,3996
,0,usd,4000,test,1567469081,3997
usd,4000,bitcoin,1,test,1567469081,3998
,0,usd,4000,test,1567467081,3999
usd,4000,bitcoin,1,test,1567467081,4000
,0,usd,4000,test,1567465081,4001
usd,4000,bitcoin,1,test,1567465081,4002
,0,usd,4000,test,1567463081,4003
usd,4000,bitcoin,1,test,1567463081,4004
,0,usd,4000,test,1567461081,4005
usd,4000,bitcoin,1,test,1567461081,4006
,0,usd,4000,test,1567459081,4007
usd,4000,bitcoin,1,test,1567459081,4008
,0,usd,4000,test,1567457081,4009
usd,4000,bitcoin,1,test,1567457081,4010
,0,usd,4000,test,1567455081,4011
usd,4000,bitcoin,1,test,1567455081,4012
,0,usd,4000,test,1567453081,4013
usd,4000,bitcoin,1,test,1567453081,4014
,0,usd,4000,test,1567451081,4015
usd,4000,bitcoin,1,test,1567451081,4016
,0,usd,4000,test,1567449081,4017
usd,4000,bitcoin,1,test,1567449081,4018
,0,usd,4000,test,1567447081,4019
usd,4000,bitcoin,1,test,1567447081,4020
,0,usd,4000,test,1567445081,4021
usd,4000,bitcoin,1,test,1567445081,4022
,0,usd,4000,test,1567443081,4023
usd,4000,bitcoin,1,test,1567443081,4024
,0,usd,4000,test,1567441081,4025
usd,4000,bitcoin,1,test,1567441081,4026
,0,usd,4000,test,1567439081,4027
usd,4000,bitcoin,1,test,1567439081,4028
,0,usd,4000,test,1567437081,4029
usd,4000,bitcoin,1,test,1567437081,4030
,0,usd,4000,test,1567435081,4031
usd,4000,bitcoin,1,test,1567435081,4032
,0,usd,4000,test,1567433081,4033
usd,4000,bitcoin,1,test,1567433081,4034
,0,usd,4000,test,1567431081,4035
usd,4000,bitcoin,1,test,1567431081,4036
,0,usd,4000,test,1567429081,4037
usd,4000,bitcoin,1,test,1567429081,4038
,0,usd,4000,test,1567427081,4039
usd,4000,bitcoin,1,test,1567427081,4040
,0,usd,4000,test,1567425081,4041
usd,4000,bitcoin,1,test,1567425081,4042
,0,usd,4000,test,1567423081,4043
usd,4000,bitcoin,1,test,1567423081,4044
,0,usd,4000,test,1567421081,4045
usd,4000,bitcoin,1,test,1567421081,4046
,0,usd,4000,test,1567419081,4047
usd,4000,bitcoin,1,test,1567419081,4048
,0,usd,4000,test,1567417081,4049
usd,4000,bitcoin,1,test,1567417081,4050
,0,usd,4000,test,1567415081,4051
usd,4000,bitcoin,1,test,1567415081,4052
,0,usd,4000,test,1567413081,4053
usd,4000,bitcoin,1,test,1567413081,4054
,0,usd,4000,test,1567411081,4055
usd,4000,bitcoin,1,test,1567411081,4056
,0,usd,4000,test,1567409081,4057
usd,4000,bitcoin,1,test,1567409081,4058
,0,usd,4000,test,1567407081,4059
usd,4000,bitcoin,1,test,1567407081,4060
,0,usd,4000,test,1567405081,4061
usd,4000,bitcoin,1,test,1567405081,4062
,0,usd,4000,test,1567403081,4063
usd,4000,bitcoin,1,test,1567403081,4064
,0,usd,4000,test,1567401081,4065
usd,4000,bitcoin,1,test,1567401081,4066
,0,usd,4000,test,1567399081,4067
usd,4000,bitcoin,1,test,1567399081,4068
,0,usd,4000,test,1567397081,4069
usd,4000,bitcoin,1,test,1567397081,4070
,0,usd,4000,test,1567395081,4071
usd,4000,bitcoin,1,test,1567395081,4072
,0,usd,4000,test,1567393081,4073
usd,4000,bitcoin,1,test,1567393081,4074
,0,usd,4000,test,1567391081,4075
usd,4000,bitcoin,1,test,1567391081,4076
,0,usd,4000,test,1567389081,4077
usd,4000,bitcoin,1,test,1567389081,4078
,0,usd,4000,test,1567387081,4079
usd,4000,bitcoin,1,test,1567387081,4080
,0,usd,4000,test,1567385081,4081
usd,4000,bitcoin,1,test,1567385081,4082
,0,usd,4000,test,1567383081,4083
usd,4000,bitcoin,1,test,1567383081,4084
,0,usd,4000,test,1567381081,4085
usd,4000,bitcoin,1,test,1567381081,4086
,0,usd,4000,test,1567379081,4087
usd,4000,bitcoin,1,test,1567379081,4088
,0,usd,4000,test,1567377081,4089
usd,4000,bitcoin,1,test,1567377081,4090
,0,usd,4000,test,1567375081,4091
usd,4000,bitcoin,1,test,1567375081,4092
,0,usd,4000,test,1567373081,4093
usd,4000,bitcoin,1,test,1567373081,4094
,0,usd,4000,test,1567371081,4095
usd,4000,bitcoin,1,test,1567371081,4096
,0,usd,4000,test,1567369081,4097
usd,4000,bitcoin,1,test,1567369081,4098
,0,usd,4000,test,1567367081,4099
usd,4000,bitcoin,1,test,1567367081,4100
,0,usd,4000,test,1567365081,4101
usd,4000,bitcoin,1,test,1567365081,4102
,0,usd,4000,test,1567363081,4103
usd,4000,bitcoin,1,test,1567363081,4104
,0,usd,4000,test,1567361081,4105
usd,4000,bitcoin,1,test,1567361081,4106
,0,usd,4000,test,1567359081,4107
usd,4000,bitcoin,1,test,1567359081,4108
,0,usd,4000,test,1567357081,4109
usd,4000,bitcoin,1,test,1567357081,4110
,0,usd,4000,test,1567355081,4111
usd,4000,bitcoin,1,test,1567355081,4112
,0,usd,4000,test,1567353081,4113
usd,4000,bitcoin,1,test,1567353081,4114
,0,usd,4000,test,1567351081,4115
usd,4000,bitcoin,1,test,1567351081,4116
,0,usd,4000,test,1567349081,4117
usd,4000,bitcoin,1,test,1567349081,4118
,0,usd,4000,test,1567347081,4119
usd,4000,bitcoin,1,test,1567347081,4120
,0,usd,4000,test,1567345081,4121
usd,4000,bitcoin,1,test,1567345081,4122
,0,usd,4000,test,1567343081,4123
usd,4000,bitcoin,1,test,1567343081,4124
,0,usd,4000,test,1567341081,4125
usd,4000,bitcoin,1,test,1567341081,4126
,0,usd,4000,test,1567339081,4127
usd,4000,bitcoin,1,test,1567339081,4128
,0,usd,4000,test,1567337081,4129
usd,4000,bitcoin,1,test,1567337081,4130
,0,usd,4000,test,1567335081,4131
usd,4000,bitcoin,1,test,1567335081,4132
,0,usd,4000,test,1567333081,4133
usd,4000,bitcoin,1,test,1567333081,4134
,0,usd,4000,test,1567331081,4135
usd,4000,bitcoin,1,test,1567331081,4136
,0,usd,4000,test,1567329081,4137
usd,4000,bitcoin,1,test,1567329081,4138
,0,usd,4000,test,1567327081,4139
usd,4000,bitcoin,1,test,1567327081,4140
,0,usd,4000,test,1567325081,4141
usd,4000,bitcoin,1,test,1567325081,4142
,0,usd,4000,test,1567323081,4143
usd,4000,bitcoin,1,test,1567323081,4144
,0,usd,4000,test,1567321081,4145
usd,4000,bitcoin,1,test,1567321081,4146
,0,usd,4000,test,1567319081,4147
usd,4000,bitcoin,1,test,1567319081,4148
,0,usd,4000,test,1567317081,4149
usd,4000,bitcoin,1,test,1567317081,4150
,0,usd,4000,test,1567315081,4151
usd,4000,bitcoin,1,test,1567315081,4152
,0,usd,4000,test,1567313081,4153
usd,4000,bitcoin,1,test,1567313081,4154
,0,usd,4000,test,1567311081,4155
usd,4000,bitcoin,1,test,1567311081,4156
,0,usd,4000,test,1567309081,4157
usd,4000,bitcoin,1,test,1567309081,4158
,0,usd,4000,test,1567307081,4159
usd,4000,bitcoin,1,test,1567307081,4160
,0,usd,4000,test,1567305081,4161
usd,4000,bitcoin,1,test,1567305081,4162
,0,usd,4000,test,1567303081,4163
usd,4000,bitcoin,1,test,1567303081,4164
,0,usd,4000,test,1567301081,4165
usd,4000,bitcoin,1,test,1567301081,4166
,0,usd,4000,test,1567299081,4167
usd,4000,bitcoin,1,test,1567299081,4168
,0,usd,4000,test,1567297081,4169
usd,4000,bitcoin,1,test,1567297081,4170
,0,usd,4000,test,1567295081,4171
usd,4000,bitcoin,1,test,1567295081,4172
,0,usd,4000,test,1567293081,4173
usd,4000,bitcoin,1,test,1567293081,4174
,0,usd,4000,test,1567291081,4175
usd,4000,bitcoin,1,test,1567291081,4176
,0,usd,4000,test,1567289081,4177
usd,4000,bitcoin,1,test,1567289081,4178
,0,usd,4000,test,1567287081,4179
usd,4000,bitcoin,1,test,1567287081,4180
,0,usd,4000,test,1567285081,4181
usd,4000,bitcoin,1,test,1567285081,4182
,0,usd,4000,test,1567283081,4183
usd,4000,bitcoin,1,test,1567283081,4184
,0,usd,4000,test,1567281081,4185
usd,4000,bitcoin,1,test,1567281081,4186
,0,usd,4000,test,1567279081,4187
usd,4000,bitcoin,1,test,1567279081,4188
,0,usd,4000,test,1567277081,4189
usd,4000,bitcoin,1,test,1567277081,4190
,0,usd,4000,test,1567275081,4191
usd,4000,bitcoin,1,test,1567275081,4192
,0,usd,4000,test,1567273081,4193
usd,4000,bitcoin,1,test,1567273081,4194
,0,usd,4000,test,1567271081,4195
usd,4000,bitcoin,1,test,1567271081,4196
,0,usd,4000,test,1567269081,4197
usd,4000,bitcoin,1,test,1567269081,4198
,0,usd,4000,test,1567267081,4199
usd,4000,bitcoin,1,test,1567267081,4200
,0,usd,4000,test,1567265081,4201
usd,4000,bitcoin,1,test,1567265081,4202
,0,usd,4000,test,1567263081,4203
usd,4000,bitcoin,1,test,1567263081,4204
,0,usd,4000,test,1567261081,4205
usd,4000,bitcoin,1,test,1567261081,4206
,0,usd,4000,test,1567259081,4207
usd,4000,bitcoin,1,test,1567259081,4208
,0,usd,4000,test,1567257081,4209
usd,4000,bitcoin,1,test,1567257081,4210
,0,usd,4000,test,1567255081,4211
usd,4000,bitcoin,1,test,1567255081,4212
,0,usd,4000,test,1567253081,4213
usd,4000,bitcoin,1,test,1567253081,4214
,0,usd,4000,test,1567251081,4215
usd,4000,bitcoin,1,test,1567251081,4216
,0,usd,4000,test,1567249081,4217
usd,4000,bitcoin,1,test,1567249081,4218
,0,usd,4000,test,1567247081,4219
usd,4000,bitcoin,1,test,1567247081,4220
,0,usd,4000,test,1567245081,4221
usd,4000,bitcoin,1,test,1567245081,4222
,0,usd,4000,test,1567243081,4223
usd,4000,bitcoin,1,test,1567243081,4224
,0,usd,4000,test,1567241081,4225
usd,4000,bitcoin,1,test,1567241081,4226
,0,usd,4000,test,1567239081,4227
usd,4000,bitcoin,1,test,1567239081,4228
,0,usd,4000,test,1567237081,4229
usd,4000,bitcoin,1,test,1567237081,4230
,0,usd,4000,test,1567235081,4231
usd,4000,bitcoin,1,test,1567235081,4232
,0,usd,4000,test,1567233081,4233
usd,4000,bitcoin,1,test,1567233081,4234
,0,usd,4000,test,1567231081,4235
usd,4000,bitcoin,1,test,1567231081,4236
,0,usd,4000,test,1567229081,4237
usd,4000,bitcoin,1,test,1567229081,4238
,0,usd,4000,test,1567227081,4239
usd,4000,bitcoin,1,test,1567227081,4240
,0,usd,4000,test,1567225081,4241
usd,4000,bitcoin,1,test,1567225081,4242
,0,usd,4000,test,1567223081,4243
usd,4000,bitcoin,1,test,1567223081,4244
,0,usd,4000,test,1567221081,4245
usd,4000,bitcoin,1,test,1567221081,4246
,0,usd,4000,test,1567219081,4247
usd,4000,bitcoin,1,test,1567219081,4248
,0,usd,4000,test,1567217081,4249
usd,4000,bitcoin,1,test,1567217081,4250
,0,usd,4000,test,1567215081,4251
usd,4000,bitcoin,1,test,1567215081,4252
,0,usd,4000,test,1567213081,4253
usd,4000,bitcoin,1,test,1567213081,4254
,0,usd,4000,test,1567211081,4255
usd,4000,bitcoin,1,test,1567211081,4256
,0,usd,4000,test,1567209081,4257
usd,4000,bitcoin,1,test,1567209081,4258
,0,usd,4000,test,1567207081,4259
usd,4000,bitcoin,1,test,1567207081,4260
,0,usd,4000,test,1567205081,4261
usd,4000,bitcoin,1,test,1567205081,4262
,0,usd,4000,test,1567203081,4263
usd,4000,bitcoin,1,test,1567203081,4264
,0,usd,4000,test,1567201081,4265
usd,4000,bitcoin,1,test,1567201081,4266
,0,usd,4000,test,1567199081,4267
usd,4000,bitcoin,1,test,1567199081,4268
,0,usd,4000,test,1567197081,4269
usd,4000,bitcoin,1,test,1567197081,4270
,0,usd,4000,test,1567195081,4271
usd,4000,bitcoin,1,test,1567195081,4272
,0,usd,4000,test,1567193081,4273
usd,4000,bitcoin,1,test,1567193081,4274
,0,usd,4000,test,1567191081,4275
usd,4000,bitcoin,1,test,1567191081,4276
,0,usd,4000,test,1567189081,4277
usd,4000,bitcoin,1,test,1567189081,4278
,0,usd,4000,test,1567187081,4279
usd,4000,bitcoin,1,test,1567187081,4280
,0,usd,4000,test,1567185081,4281
usd,4000,bitcoin,1,test,1567185081,4282
,0,usd,4000,test,1567183081,4283
usd,4000,bitcoin,1,test,1567183081,4284
,0,usd,4000,test,1567181081,4285
usd,4000,bitcoin,1,test,1567181081,4286
,0,usd,4000,test,1567179081,4287
usd,4000,bitcoin,1,test,1567179081,4288
,0,usd,4000,test,1567177081,4289
usd,4000,bitcoin,1,test,1567177081,4290
,0,usd,4000,test,1567175081,4291
usd,4000,bitcoin,1,test,1567175081,4292
,0,usd,4000,test,1567173081,4293
usd,4000,bitcoin,1,test,1567173081,4294
,0,usd,4000,test,1567171081,4295
usd,4000,bitcoin,1,test,1567171081,4296
,0,usd,4000,test,1567169081,4297
usd,4000,bitcoin,1,test,1567169081,4298
,0,usd,4000,test,1567167081,4299
usd,4000,bitcoin,1,test,1567167081,4300
,0,usd,4000,test,1567165081,4301
usd,4000,bitcoin,1,test,1567165081,4302
,0,usd,4000,test,1567163081,4303
usd,4000,bitcoin,1,test,1567163081,4304
,0,usd,4000,test,1567161081,4305
usd,4000,bitcoin,1,test,1567161081,4306
,0,usd,4000,test,1567159081,4307
usd,4000,bitcoin,1,test,1567159081,4308
,0,usd,4000,test,1567157081,4309
usd,4000,bitcoin,1,test,1567157081,4310
,0,usd,4000,test,1567155081,4311
usd,4000,bitcoin,1,test,1567155081,4312
,0,usd,4000,test,1567153081,4313
usd,4000,bitcoin,1,test,1567153081,4314
,0,usd,4000,test,1567151081,4315
usd,4000,bitcoin,1,test,1567151081,4316
,0,usd,4000,test,1567149081,4317
usd,4000,bitcoin,1,test,1567149081,4318
,0,usd,4000,test,1567147081,4319
usd,4000,bitcoin,1,test,1567147081,4320
,0,usd,4000,test,1567145081,4321
usd,4000,bitcoin,1,test,1567145081,4322
,0,usd,4000,test,1567143081,4323
usd,4000,bitcoin,1,test,1567143081,4324
,0,usd,4000,test,1567141081,4325
usd,4000,bitcoin,1,test,1567141081,4326
,0,usd,4000,test,1567139081,4327
usd,4000,bitcoin,1,test,1567139081,4328
,0,usd,4000,test,1567137081,4329
usd,4000,bitcoin,1,test,1567137081,4330
,0,usd,4000,test,1567135081,4331
usd,4000,bitcoin,1,test,1567135081,4332
,0,usd,4000,test,1567133081,4333
usd,4000,bitcoin,1,test,1567133081,4334
,0,usd,4000,test,1567131081,4335
usd,4000,bitcoin,1,test,1567131081,4336
,0,usd,4000,test,1567129081,4337
usd,4000,bitcoin,1,test,1567129081,4338
,0,usd,4000,test,1567127081,4339
usd,4000,bitcoin,1,test,1567127081,4340
,0,usd,4000,test,1567125081,4341
usd,4000,bitcoin,1,test,1567125081,4342
,0,usd,4000,test,1567123081,4343
usd,4000,bitcoin,1,test,1567123081,4344
,0,usd,4000,test,1567121081,4345
usd,4000,bitcoin,1,test,1567121081,4346
,0,usd,4000,test,1567119081,4347
usd,4000,bitcoin,1,test,1567119081,4348
,0,usd,4000,test,1567117081,4349
usd,4000,bitcoin,1,test,1567117081,4350
,0,usd,4000,test,1567115081,4351
usd,4000,bitcoin,1,test,1567115081,4352
,0,usd,4000,test,1567113081,4353
usd,4000,bitcoin,1,test,1567113081,4354
,0,usd,4000,test,1567111081,4355
usd,4000,bitcoin,1,test,1567111081,4356
,0,usd,4000,test,1567109081,4357
usd,4000,bitcoin,1,test,1567109081,4358
,0,usd,4000,test,1567107081,4359
usd,4000,bitcoin,1,test,1567107081,4360
,0,usd,4000,test,1567105081,4361
usd,4000,bitcoin,1,test,1567105081,4362
,0,usd,4000,test,1567103081,4363
usd,4000,bitcoin,1,test,1567103081,4364
,0,usd,4000,test,1567101081,4365
usd,4000,bitcoin,1,test,1567101081,4366
,0,usd,4000,test,1567099081,4367
usd,4000,bitcoin,1,test,1567099081,4368
,0,usd,4000,test,1567097081,4369
usd,4000,bitcoin,1,test,1567097081,4370
,0,usd,4000,test,1567095081,4371
usd,4000,bitcoin,1,test,1567095081,4372
,0,usd,4000,test,1567093081,4373
usd,4000,bitcoin,1,test,1567093081,4374
,0,usd,4000,test,1567091081,4375
usd,4000,bitcoin,1,test,1567091081,4376
,0,usd,4000,test,1567089081,4377
usd,4000,bitcoin,1,test,1567089081,4378
,0,usd,4000,test,1567087081,4379
usd,4000,bitcoin,1,test,1567087081,4380
,0,usd,4000,test,1567085081,4381
usd,4000,bitcoin,1,test,1567085081,4382
,0,usd,4000,test,1567083081,4383
usd,4000,bitcoin,1,test,1567083081,4384
,0,usd,4000,test,1567081081,4385
usd,4000,bitcoin,1,test,1567081081,4386
,0,usd,4000,test,1567079081,4387
usd,4000,bitcoin,1,test,1567079081,4388
,0,usd,4000,test,1567077081,4389
usd,4000,bitcoin,1,test,1567077081,4390
,0,usd,4000,test,1567075081,4391
usd,4000,bitcoin,1,test,1567075081,4392
,0,usd,4000,test,1567073081,4393
usd,4000,bitcoin,1,test,1567073081,4394
,0,usd,4000,test,1567071081,4395
usd,4000,bitcoin,1,test,1567071081,4396
,0,usd,4000,test,1567069081,4397
usd,4000,bitcoin,1,test,1567069081,4398
,0,usd,4000,test,1567067081,4399
usd,4000,bitcoin,1,test,1567067081,4400
,0,usd,4000,test,1567065081,4401
usd,4000,bitcoin,1,test,1567065081,4402
,0,usd,4000,test,1567063081,4403
usd,4000,bitcoin,1,test,1567063081,4404
,0,usd,4000,test,1567061081,4405
usd,4000,bitcoin,1,test,1567061081,4406
,0,usd,4000,test,1567059081,4407
usd,4000,bitcoin,1,test,1567059081,4408
,0,usd,4000,test,1567057081,4409
usd,4000,bitcoin,1,test,1567057081,4410
,0,usd,4000,test,1567055081,4411
usd,4000,bitcoin,1,test,1567055081,4412
,0,usd,4000,test,1567053081,4413
usd,4000,bitcoin,1,test,1567053081,4414
,0,usd,4000,test,1567051081,4415
usd,4000,bitcoin,1,test,1567051081,4416
